"id","idade","altura","peso","imc","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","carros","filhos"
"298",298,32,1.46,53.53,25.11,"F","PósDoc","Exatas","não",0,2853.32,0,1
"299",299,37,1.54,56.41,23.79,"M","Analfabeto","Biológicas","não",0,3141.45,3,2
"300",300,37,1.53,56.28,24.04,"M","2º Grau","Biológicas","não",0,3127.66,1,2
"301",301,31,1.44,52.68,25.41,"F","Doutorado","Exatas","não",0,2768.02,1,1
"302",302,28,1.4,51.19,26.12,"M","Mestrado","Exatas","sim",1,2618.69,0,1
"303",303,34,1.48,54.28,24.78,"F","Analfabeto","Humanas","não",0,2928.23,2,0
"304",304,42,1.6,59.04,23.06,"M","1º Grau","Exatas","não",0,3403.92,3,1
"305",305,35,1.5,55.09,24.48,"M","3º Grau","Exatas","sim",1,3009.45,2,1
"306",306,30,1.44,52.4,25.27,"M","Mestrado","Exatas","não",0,2740.39,3,1
"307",307,31,1.45,52.98,25.2,"M","1º Grau","Humanas","não",0,2798.25,3,0
"308",308,46,1.66,61.46,22.3,"F","2º Grau","Exatas","sim",1,3645.76,3,1
"309",309,32,1.46,53.21,24.96,"M","2º Grau","Humanas","não",0,2821.22,1,0
"310",310,40,1.58,58.05,23.25,"F","Mestrado","Exatas","sim",1,3305.27,0,1
"311",311,45,1.65,60.89,22.37,"F","Doutorado","Biológicas","sim",1,3588.69,1,2
"312",312,38,1.54,56.77,23.94,"M","PósDoc","Exatas","sim",1,3177.47,0,1
"313",313,32,1.46,53.31,25.01,"F","PósDoc","Biológicas","não",0,2831.31,1,2
"314",314,35,1.5,54.84,24.37,"M","Analfabeto","Biológicas","não",0,2984,1,2
"315",315,32,1.45,53.03,25.22,"M","Doutorado","Biológicas","não",0,2803.09,3,2
"316",316,44,1.62,59.91,22.83,"F","PósDoc","Humanas","não",0,3491.09,1,0
"317",317,34,1.49,54.4,24.5,"F","1º Grau","Biológicas","não",0,2940.18,2,2
"318",318,46,1.65,61.2,22.48,"F","PósDoc","Humanas","não",0,3619.99,0,0
"319",319,31,1.44,52.75,25.44,"F","2º Grau","Humanas","não",0,2775.35,1,0
"320",320,30,1.44,52.41,25.27,"M","1º Grau","Exatas","sim",1,2741.15,2,1
"321",321,36,1.51,55.57,24.37,"M","PósDoc","Biológicas","não",0,3057.25,0,2
"322",322,35,1.5,55.1,24.49,"M","Analfabeto","Humanas","sim",1,3009.68,1,0
"323",323,31,1.45,52.98,25.2,"F","1º Grau","Biológicas","não",0,2798.22,2,2
"324",324,24,1.34,48.67,27.11,"F","2º Grau","Biológicas","não",0,2367.44,0,2
"325",325,35,1.5,55.12,24.5,"M","Mestrado","Biológicas","não",0,3012.03,3,2
"326",326,30,1.43,52.13,25.49,"M","PósDoc","Humanas","não",0,2713.37,0,0
"327",327,43,1.61,59.33,22.89,"M","Analfabeto","Exatas","não",0,3433.04,0,1
"328",328,28,1.4,51.19,26.12,"M","PósDoc","Exatas","não",0,2618.93,1,1
"329",329,43,1.61,59.51,22.96,"F","Doutorado","Biológicas","não",0,3450.59,2,2
"330",330,30,1.44,52.4,25.27,"F","PósDoc","Humanas","sim",1,2740.38,1,0
"331",331,37,1.53,56.17,24,"M","Doutorado","Biológicas","sim",1,3116.99,3,2
"332",332,41,1.59,58.59,23.18,"F","1º Grau","Exatas","sim",1,3359.48,3,1
"333",333,31,1.45,52.93,25.17,"M","3º Grau","Humanas","sim",1,2792.5,2,0
"334",334,39,1.56,57.22,23.51,"F","PósDoc","Exatas","não",0,3221.78,3,1
"335",335,34,1.49,54.65,24.62,"F","Analfabeto","Humanas","não",0,2964.81,0,0
"336",336,27,1.39,50.46,26.12,"M","Mestrado","Biológicas","não",0,2545.91,2,2
"337",337,33,1.47,53.92,24.95,"F","Mestrado","Biológicas","não",0,2891.97,0,2
"338",338,46,1.66,61.48,22.31,"F","1º Grau","Exatas","não",0,3647.92,0,1
"339",339,34,1.48,54.14,24.72,"M","Mestrado","Biológicas","sim",1,2914.35,3,2
"340",340,29,1.42,51.73,25.65,"M","Analfabeto","Exatas","não",0,2672.89,0,1
"341",341,35,1.49,54.78,24.67,"F","Mestrado","Biológicas","sim",1,2978.39,3,2
"342",342,37,1.53,56.32,24.06,"F","Analfabeto","Exatas","não",0,3132.06,0,1
"343",343,42,1.6,58.82,22.98,"M","2º Grau","Biológicas","não",0,3382.13,1,2
"344",344,43,1.61,59.58,22.99,"M","Analfabeto","Humanas","sim",1,3457.58,0,0
"345",345,36,1.51,55.4,24.3,"M","3º Grau","Humanas","não",0,3040.21,3,0
"346",346,43,1.62,59.66,22.73,"M","Doutorado","Exatas","não",0,3465.83,1,1
"347",347,30,1.42,51.94,25.76,"M","1º Grau","Humanas","não",0,2694.3,0,0
"348",348,19,1.27,45.62,28.28,"F","3º Grau","Exatas","sim",1,2062.19,2,1
"349",349,32,1.45,53.11,25.26,"M","Doutorado","Biológicas","sim",1,2811.33,2,2
"350",350,31,1.45,52.94,25.18,"M","Doutorado","Biológicas","não",0,2793.66,0,2
"351",351,19,1.27,45.74,28.36,"M","1º Grau","Biológicas","não",0,2073.59,2,2
"352",352,39,1.56,57.25,23.52,"M","1º Grau","Exatas","sim",1,3224.99,0,1
"353",353,30,1.42,51.86,25.72,"F","Analfabeto","Exatas","não",0,2686.49,0,1
"354",354,33,1.48,54.1,24.7,"M","Mestrado","Biológicas","sim",1,2909.58,3,2
"355",355,24,1.34,48.65,27.09,"M","Mestrado","Humanas","sim",1,2365.16,3,0
"356",356,39,1.55,57.19,23.8,"F","3º Grau","Exatas","sim",1,3219.01,2,1
"357",357,48,1.69,62.56,21.9,"F","1º Grau","Humanas","não",0,3756.49,2,0
"358",358,29,1.41,51.49,25.9,"M","1º Grau","Exatas","sim",1,2648.77,1,1
"359",359,34,1.49,54.55,24.57,"M","3º Grau","Exatas","não",0,2954.98,3,1
"360",360,49,1.69,62.79,21.98,"M","Doutorado","Humanas","sim",1,3779.49,1,0
"361",361,42,1.59,58.74,23.23,"F","2º Grau","Humanas","não",0,3373.53,1,0
"362",362,48,1.69,62.65,21.94,"M","2º Grau","Biológicas","não",0,3765.22,3,2
"363",363,35,1.5,54.98,24.44,"M","Doutorado","Biológicas","não",0,2997.91,3,2
"364",364,34,1.48,54.39,24.83,"F","2º Grau","Exatas","não",0,2939.1,2,1
"365",365,31,1.45,52.96,25.19,"F","Analfabeto","Humanas","sim",1,2796.15,2,0
"366",366,45,1.64,60.74,22.58,"F","1º Grau","Humanas","sim",1,3573.83,3,0
"367",367,26,1.37,49.86,26.57,"F","PósDoc","Biológicas","sim",1,2485.66,0,2
"368",368,37,1.53,56.23,24.02,"F","1º Grau","Biológicas","não",0,3122.93,0,2
"369",369,35,1.5,54.81,24.36,"M","PósDoc","Exatas","sim",1,2981.47,2,1
"370",370,51,1.73,64.01,21.39,"F","2º Grau","Exatas","sim",1,3900.74,2,1
"371",371,31,1.44,52.57,25.35,"M","Analfabeto","Humanas","sim",1,2756.79,1,0
"372",372,24,1.35,48.96,26.86,"M","1º Grau","Exatas","não",0,2396.28,2,1
"373",373,37,1.52,55.93,24.21,"F","2º Grau","Humanas","sim",1,3093.05,1,0
"374",374,35,1.5,54.84,24.37,"F","PósDoc","Humanas","não",0,2984.14,1,0
"375",375,29,1.42,51.64,25.61,"F","3º Grau","Biológicas","não",0,2664.35,1,2
"376",376,36,1.51,55.53,24.35,"F","3º Grau","Humanas","não",0,3052.92,2,0
"377",377,33,1.47,53.9,24.94,"M","1º Grau","Biológicas","sim",1,2889.79,2,2
"378",378,30,1.43,52.28,25.57,"M","Doutorado","Exatas","não",0,2728.5,2,1
"379",379,39,1.55,57,23.73,"M","1º Grau","Biológicas","não",0,3200.33,0,2
"380",380,33,1.47,53.67,24.84,"F","Doutorado","Humanas","não",0,2867.34,0,0
"381",381,22,1.32,47.66,27.35,"M","2º Grau","Humanas","não",0,2266.01,1,0
"382",382,16,1.23,44.39,29.34,"M","3º Grau","Exatas","não",0,1939.3,0,1
"383",383,31,1.44,52.68,25.41,"M","3º Grau","Exatas","não",0,2767.77,1,1
"384",384,45,1.65,60.82,22.34,"F","2º Grau","Exatas","não",0,3581.67,3,1
"385",385,41,1.58,58.35,23.37,"M","PósDoc","Humanas","não",0,3335.25,0,0
"386",386,44,1.62,59.86,22.81,"M","Analfabeto","Exatas","não",0,3486.02,1,1
"387",387,42,1.6,58.93,23.02,"M","Analfabeto","Exatas","sim",1,3393,2,1
"388",388,37,1.53,56.26,24.03,"F","3º Grau","Humanas","não",0,3126.31,2,0
"389",389,24,1.35,48.97,26.87,"M","Mestrado","Biológicas","sim",1,2397.17,2,2
"390",390,36,1.52,55.82,24.16,"F","1º Grau","Biológicas","sim",1,3082.23,2,2
"391",391,46,1.66,61.39,22.28,"F","1º Grau","Biológicas","sim",1,3638.89,1,2
"392",392,11,1.16,41.42,30.78,"F","PósDoc","Biológicas","sim",1,1641.57,3,2
"393",393,30,1.42,51.87,25.72,"M","Analfabeto","Humanas","sim",1,2687.46,1,0
"394",394,43,1.61,59.41,22.92,"F","1º Grau","Exatas","não",0,3440.99,2,1
"395",395,39,1.55,57.11,23.77,"F","1º Grau","Biológicas","não",0,3211.5,0,2
"396",396,41,1.58,58.16,23.3,"F","PósDoc","Exatas","sim",1,3315.76,3,1
"397",397,38,1.55,56.83,23.65,"F","3º Grau","Biológicas","não",0,3182.84,2,2
"398",398,39,1.55,57.16,23.79,"M","Analfabeto","Exatas","não",0,3215.53,1,1
"399",399,35,1.5,55.06,24.47,"F","2º Grau","Biológicas","não",0,3005.86,1,2
"400",400,29,1.41,51.33,25.82,"F","Analfabeto","Humanas","não",0,2633.4,1,0
"401",401,26,1.38,50.09,26.3,"F","Analfabeto","Biológicas","sim",1,2509.27,2,2
"402",402,35,1.5,55.14,24.51,"M","Analfabeto","Humanas","não",0,3014.46,0,0
"403",403,32,1.46,53.31,25.01,"M","1º Grau","Humanas","sim",1,2831.44,2,0
"404",404,29,1.41,51.4,25.85,"M","Doutorado","Humanas","sim",1,2640.25,1,0
"405",405,38,1.54,56.67,23.9,"F","Mestrado","Exatas","não",0,3166.98,3,1
"406",406,36,1.52,55.61,24.07,"F","PósDoc","Exatas","não",0,3061.38,3,1
"407",407,45,1.65,60.85,22.35,"F","3º Grau","Biológicas","sim",1,3585.31,2,2
"408",408,27,1.39,50.51,26.14,"M","PósDoc","Biológicas","não",0,2551.4,3,2
"409",409,31,1.45,52.93,25.17,"F","Mestrado","Humanas","não",0,2792.88,1,0
"410",410,34,1.49,54.7,24.64,"M","Analfabeto","Exatas","não",0,2970.02,3,1
"411",411,25,1.36,49.37,26.69,"F","Mestrado","Biológicas","sim",1,2436.88,1,2
"412",412,33,1.47,53.86,24.92,"M","Doutorado","Exatas","sim",1,2886.12,1,1
"413",413,30,1.43,52.17,25.51,"M","Mestrado","Biológicas","sim",1,2716.73,0,2
"414",414,20,1.29,46.41,27.89,"F","Mestrado","Exatas","não",0,2140.94,0,1
"415",415,33,1.47,53.86,24.92,"M","Mestrado","Humanas","sim",1,2886.47,0,0
"416",416,31,1.45,52.86,25.14,"M","Analfabeto","Humanas","não",0,2786.37,2,0
"417",417,43,1.61,59.53,22.97,"M","2º Grau","Biológicas","não",0,3453.2,2,2
"418",418,31,1.44,52.58,25.36,"M","3º Grau","Humanas","sim",1,2758.37,3,0
"419",419,39,1.56,57.23,23.52,"F","2º Grau","Biológicas","não",0,3223,1,2
"420",420,36,1.51,55.57,24.37,"M","Analfabeto","Humanas","não",0,3057.05,2,0
"421",421,26,1.38,50.05,26.28,"F","Analfabeto","Humanas","sim",1,2505.26,0,0
"422",422,38,1.54,56.5,23.82,"F","2º Grau","Exatas","sim",1,3149.66,1,1
"423",423,34,1.49,54.58,24.58,"M","2º Grau","Biológicas","não",0,2957.57,3,2
"424",424,36,1.52,55.66,24.09,"M","PósDoc","Exatas","não",0,3066.42,0,1
"425",425,40,1.57,57.63,23.38,"F","Analfabeto","Biológicas","sim",1,3263.21,3,2
"426",426,36,1.51,55.46,24.32,"F","1º Grau","Humanas","não",0,3045.59,0,0
"427",427,46,1.66,61.34,22.26,"M","3º Grau","Humanas","não",0,3634.06,0,0
"428",428,36,1.51,55.46,24.32,"M","Analfabeto","Exatas","não",0,3046.22,2,1
"429",429,26,1.37,49.98,26.63,"M","PósDoc","Humanas","não",0,2498.4,1,0
"430",430,40,1.57,57.97,23.52,"M","1º Grau","Biológicas","não",0,3296.75,2,2
"431",431,26,1.38,50.11,26.31,"M","2º Grau","Biológicas","sim",1,2510.84,2,2
"432",432,22,1.31,47.32,27.57,"F","2º Grau","Biológicas","sim",1,2232.44,0,2
"433",433,29,1.42,51.76,25.67,"F","Mestrado","Exatas","não",0,2676.03,0,1
"434",434,30,1.43,52.02,25.44,"F","Doutorado","Humanas","sim",1,2702.13,2,0
"435",435,31,1.44,52.57,25.35,"F","Doutorado","Exatas","não",0,2757,0,1
"436",436,46,1.66,61.43,22.29,"F","PósDoc","Exatas","não",0,3642.7,0,1
"437",437,46,1.66,61.54,22.33,"M","1º Grau","Exatas","não",0,3654.24,1,1
"438",438,40,1.57,57.9,23.49,"F","Mestrado","Biológicas","sim",1,3290.44,3,2
"439",439,26,1.37,49.9,26.59,"M","Analfabeto","Biológicas","sim",1,2490.47,2,2
"440",440,35,1.5,55.09,24.48,"F","Analfabeto","Biológicas","não",0,3009.26,1,2
"441",441,38,1.55,56.95,23.7,"M","Analfabeto","Biológicas","sim",1,3194.85,2,2
"442",442,34,1.49,54.45,24.53,"M","2º Grau","Humanas","sim",1,2945.19,2,0
"443",443,36,1.52,55.69,24.1,"M","Analfabeto","Humanas","sim",1,3068.7,3,0
"444",444,28,1.41,51.22,25.76,"M","2º Grau","Humanas","não",0,2622.08,2,0
"445",445,26,1.37,49.85,26.56,"F","3º Grau","Biológicas","sim",1,2484.95,1,2
"446",446,45,1.64,60.63,22.54,"M","3º Grau","Exatas","não",0,3563.11,0,1
"447",447,37,1.53,56.07,23.95,"M","Analfabeto","Exatas","sim",1,3106.95,0,1
"448",448,32,1.46,53.37,25.04,"M","Mestrado","Biológicas","não",0,2836.64,1,2
"449",449,37,1.53,56.3,24.05,"M","2º Grau","Biológicas","não",0,3130.11,3,2
"450",450,49,1.71,63.25,21.63,"M","Doutorado","Biológicas","não",0,3824.99,0,2
"451",451,38,1.54,56.45,23.8,"F","Mestrado","Biológicas","não",0,3145.07,1,2
"452",452,45,1.64,60.65,22.55,"F","PósDoc","Humanas","sim",1,3564.56,1,0
"453",453,45,1.64,60.47,22.48,"F","Analfabeto","Humanas","sim",1,3547.02,2,0
"454",454,32,1.46,53.37,25.04,"M","Mestrado","Biológicas","sim",1,2837.13,0,2
"455",455,40,1.58,58.05,23.25,"M","1º Grau","Humanas","sim",1,3305.02,2,0
"456",456,30,1.43,52.4,25.62,"F","1º Grau","Humanas","sim",1,2739.52,3,0
"457",457,25,1.35,49.11,26.95,"M","3º Grau","Humanas","não",0,2410.54,2,0
"458",458,27,1.38,50.19,26.35,"F","Mestrado","Biológicas","não",0,2519.33,3,2
"459",459,34,1.49,54.41,24.51,"F","3º Grau","Exatas","não",0,2940.51,1,1
"460",460,48,1.68,62.19,22.03,"M","1º Grau","Biológicas","não",0,3718.82,3,2
"461",461,36,1.51,55.42,24.31,"M","3º Grau","Biológicas","não",0,3041.92,0,2
"462",462,29,1.42,51.79,25.68,"F","PósDoc","Humanas","sim",1,2678.86,2,0
"463",463,37,1.52,55.92,24.2,"F","2º Grau","Biológicas","não",0,3092.15,3,2
"464",464,40,1.57,57.79,23.45,"F","2º Grau","Biológicas","não",0,3279.19,2,2
"465",465,26,1.37,49.82,26.54,"M","2º Grau","Biológicas","não",0,2481.92,2,2
"466",466,28,1.39,50.78,26.28,"F","Doutorado","Biológicas","não",0,2578.13,0,2
"467",467,21,1.31,47.23,27.52,"F","3º Grau","Biológicas","não",0,2223.36,0,2
"468",468,26,1.37,49.92,26.6,"M","Doutorado","Biológicas","não",0,2492.18,0,2
"469",469,29,1.41,51.45,25.88,"M","PósDoc","Humanas","não",0,2645.02,2,0
"470",470,33,1.47,53.83,24.91,"M","Analfabeto","Humanas","não",0,2883.23,1,0
"471",471,45,1.64,60.64,22.55,"F","3º Grau","Biológicas","não",0,3564.04,1,2
"472",472,41,1.59,58.55,23.16,"M","Mestrado","Biológicas","não",0,3355.46,0,2
"473",473,37,1.53,56.09,23.96,"M","1º Grau","Humanas","não",0,3109.19,0,0
"474",474,31,1.44,52.73,25.43,"M","Doutorado","Biológicas","sim",1,2773.34,1,2
"475",475,35,1.5,54.84,24.37,"M","PósDoc","Biológicas","não",0,2983.92,2,2
"476",476,39,1.55,57.19,23.8,"M","Analfabeto","Exatas","sim",1,3219.04,1,1
"477",477,31,1.45,52.98,25.2,"F","Mestrado","Humanas","não",0,2798.39,2,0
"478",478,42,1.61,59.24,22.85,"F","1º Grau","Biológicas","não",0,3423.63,1,2
"479",479,43,1.61,59.39,22.91,"F","Analfabeto","Humanas","sim",1,3438.98,0,0
"480",480,27,1.38,50.33,26.43,"M","Mestrado","Biológicas","não",0,2533.4,1,2
"481",481,30,1.43,52.01,25.43,"M","PósDoc","Humanas","não",0,2701.24,3,0
"482",482,43,1.62,59.83,22.8,"M","Mestrado","Humanas","não",0,3482.7,2,0
"483",483,23,1.33,48.25,27.28,"M","Doutorado","Humanas","sim",1,2325.11,2,0
"484",484,38,1.54,56.68,23.9,"F","PósDoc","Exatas","não",0,3167.88,2,1
"485",485,37,1.52,55.93,24.21,"M","Doutorado","Humanas","não",0,3093.4,2,0
"486",486,57,1.82,67.78,20.46,"M","PósDoc","Humanas","não",0,4278.36,0,0
"487",487,16,1.23,44.08,29.14,"M","2º Grau","Biológicas","sim",1,1908.13,2,2
"488",488,29,1.42,51.64,25.61,"M","Mestrado","Exatas","sim",1,2663.68,3,1
"489",489,40,1.57,57.7,23.41,"M","1º Grau","Humanas","sim",1,3269.61,1,0
"490",490,47,1.67,61.7,22.12,"M","Mestrado","Humanas","não",0,3669.73,1,0
"491",491,41,1.58,58.36,23.38,"F","3º Grau","Exatas","não",0,3335.87,0,1
"492",492,25,1.36,49.29,26.65,"F","Mestrado","Humanas","sim",1,2428.65,1,0
"493",493,51,1.72,63.96,21.62,"F","1º Grau","Exatas","sim",1,3895.76,0,1
"494",494,23,1.32,47.97,27.53,"M","2º Grau","Exatas","não",0,2297.09,0,1
"495",495,27,1.39,50.55,26.16,"M","1º Grau","Exatas","não",0,2554.79,1,1
"496",496,35,1.5,54.83,24.37,"F","Mestrado","Biológicas","não",0,2982.74,2,2
"497",497,51,1.72,63.9,21.6,"M","1º Grau","Humanas","não",0,3890.23,0,0
"498",498,39,1.55,57.03,23.74,"F","3º Grau","Exatas","não",0,3202.53,0,1
"499",499,40,1.57,57.92,23.5,"F","Mestrado","Humanas","não",0,3292.16,1,0
"500",500,47,1.67,61.91,22.2,"M","Mestrado","Biológicas","não",0,3691.23,3,2
"501",501,42,1.6,58.94,23.02,"F","Analfabeto","Exatas","sim",1,3393.91,1,1
"502",502,26,1.38,50.1,26.31,"F","PósDoc","Exatas","sim",1,2510.1,3,1
"503",503,40,1.57,57.84,23.47,"F","1º Grau","Exatas","sim",1,3283.89,0,1
"504",504,34,1.49,54.56,24.58,"M","2º Grau","Exatas","não",0,2956.31,2,1
"505",505,47,1.68,62.13,22.01,"M","Doutorado","Humanas","sim",1,3713.04,1,0
"506",506,33,1.48,54.03,24.67,"F","2º Grau","Biológicas","sim",1,2902.62,2,2
"507",507,24,1.35,48.89,26.83,"F","PósDoc","Biológicas","sim",1,2389.16,1,2
"508",508,38,1.55,56.97,23.71,"M","2º Grau","Humanas","sim",1,3196.73,1,0
"509",509,37,1.54,56.42,23.79,"F","Doutorado","Exatas","não",0,3141.8,3,1
"510",510,35,1.5,54.93,24.41,"F","Analfabeto","Humanas","sim",1,2992.95,3,0
"511",511,28,1.39,50.77,26.28,"F","Mestrado","Humanas","não",0,2577.38,1,0
"512",512,29,1.42,51.64,25.61,"F","PósDoc","Biológicas","sim",1,2664.43,0,2
"513",513,35,1.5,54.95,24.42,"F","Doutorado","Humanas","sim",1,2994.95,3,0
"514",514,42,1.6,59.15,23.11,"M","Analfabeto","Humanas","não",0,3415.24,1,0
"515",515,32,1.46,53.54,25.12,"M","2º Grau","Exatas","não",0,2854.22,0,1
"516",516,29,1.41,51.51,25.91,"F","PósDoc","Biológicas","sim",1,2651.42,2,2
"517",517,16,1.23,44.18,29.2,"M","PósDoc","Biológicas","não",0,1918.32,2,2
"518",518,38,1.55,56.98,23.72,"F","PósDoc","Humanas","não",0,3197.7,0,0
"519",519,38,1.54,56.71,23.91,"F","Mestrado","Biológicas","não",0,3170.94,0,2
"520",520,44,1.63,60.24,22.67,"F","3º Grau","Exatas","não",0,3523.68,0,1
"521",521,45,1.65,60.87,22.36,"F","Doutorado","Humanas","sim",1,3586.69,1,0
"522",522,34,1.49,54.43,24.52,"F","PósDoc","Humanas","não",0,2942.78,0,0
"523",523,44,1.63,60.19,22.65,"M","PósDoc","Biológicas","não",0,3519.41,2,2
"524",524,35,1.5,55.01,24.45,"M","Doutorado","Exatas","sim",1,3000.53,3,1
"525",525,30,1.43,52.29,25.57,"M","Mestrado","Exatas","não",0,2729.44,0,1
"526",526,29,1.42,51.61,25.6,"F","Analfabeto","Exatas","sim",1,2660.72,2,1
"527",527,33,1.47,53.61,24.81,"F","PósDoc","Humanas","não",0,2861.22,3,0
"528",528,37,1.52,55.91,24.2,"M","3º Grau","Exatas","não",0,3090.99,1,1
"529",529,35,1.5,54.89,24.4,"M","Mestrado","Biológicas","não",0,2989.04,3,2
"530",530,36,1.52,55.8,24.15,"M","Mestrado","Exatas","não",0,3080.35,0,1
"531",531,36,1.52,55.8,24.15,"F","2º Grau","Biológicas","não",0,3079.58,0,2
"532",532,40,1.57,57.86,23.47,"F","Analfabeto","Biológicas","não",0,3285.84,2,2
"533",533,33,1.47,53.91,24.95,"M","1º Grau","Humanas","não",0,2890.73,0,0
"534",534,46,1.66,61.54,22.33,"F","3º Grau","Exatas","sim",1,3654.14,3,1
"535",535,38,1.54,56.75,23.93,"F","2º Grau","Exatas","não",0,3175.08,2,1
"536",536,27,1.38,50.23,26.38,"F","Doutorado","Exatas","sim",1,2522.59,2,1
"537",537,33,1.47,53.89,24.94,"F","PósDoc","Exatas","não",0,2889.34,2,1
"538",538,39,1.55,57.06,23.75,"M","Doutorado","Biológicas","não",0,3206.35,0,2
"539",539,32,1.46,53.36,25.03,"F","3º Grau","Biológicas","sim",1,2835.58,1,2
"540",540,37,1.53,56.38,24.08,"F","Doutorado","Biológicas","não",0,3138,0,2
"541",541,38,1.54,56.74,23.92,"M","Mestrado","Exatas","não",0,3173.76,2,1
"542",542,44,1.63,60.21,22.66,"M","Mestrado","Exatas","não",0,3521.39,0,1
"543",543,30,1.43,52.39,25.62,"M","1º Grau","Exatas","sim",1,2739.32,0,1
"544",544,35,1.5,54.93,24.41,"M","Analfabeto","Biológicas","não",0,2993.25,2,2
"545",545,31,1.44,52.73,25.43,"M","Doutorado","Humanas","sim",1,2772.92,0,0
"546",546,27,1.39,50.49,26.13,"F","PósDoc","Humanas","não",0,2549.15,2,0
"547",547,22,1.32,47.6,27.32,"M","PósDoc","Biológicas","sim",1,2260.41,2,2
"548",548,36,1.52,55.78,24.14,"M","Analfabeto","Biológicas","sim",1,3078.21,1,2
"549",549,39,1.56,57.41,23.59,"M","1º Grau","Biológicas","sim",1,3240.63,2,2
"550",550,39,1.56,57.56,23.65,"M","2º Grau","Biológicas","sim",1,3255.66,2,2
"551",551,25,1.36,49.44,26.73,"F","2º Grau","Exatas","não",0,2444,1,1
"552",552,27,1.39,50.48,26.13,"M","1º Grau","Biológicas","não",0,2548.13,0,2
"553",553,27,1.39,50.44,26.11,"M","PósDoc","Biológicas","sim",1,2543.54,0,2
"554",554,30,1.43,52.25,25.55,"F","3º Grau","Humanas","não",0,2724.53,2,0
"555",555,36,1.52,55.68,24.1,"M","1º Grau","Biológicas","sim",1,3068.08,2,2
"556",556,39,1.56,57.38,23.58,"M","PósDoc","Humanas","sim",1,3237.79,0,0
"557",557,29,1.42,51.74,25.66,"F","2º Grau","Exatas","não",0,2673.99,2,1
"558",558,15,1.21,43.54,29.74,"F","Mestrado","Exatas","não",0,1854.26,1,1
"559",559,42,1.6,58.82,22.98,"M","Doutorado","Exatas","não",0,3381.53,1,1
"560",560,39,1.56,57.46,23.61,"M","1º Grau","Biológicas","sim",1,3246.11,2,2
"561",561,30,1.43,52.2,25.53,"F","Mestrado","Humanas","não",0,2719.65,1,0
"562",562,27,1.39,50.71,26.25,"F","Analfabeto","Humanas","sim",1,2570.54,1,0
"563",563,33,1.47,53.8,24.9,"F","3º Grau","Biológicas","sim",1,2880,2,2
"564",564,36,1.51,55.43,24.31,"M","1º Grau","Exatas","sim",1,3043.24,0,1
"565",565,40,1.57,57.89,23.49,"F","Mestrado","Exatas","não",0,3289.28,0,1
"566",566,45,1.64,60.56,22.52,"M","2º Grau","Exatas","sim",1,3556.04,0,1
"567",567,29,1.42,51.6,25.59,"F","Mestrado","Humanas","sim",1,2660.45,2,0
"568",568,37,1.53,56.16,23.99,"F","PósDoc","Biológicas","não",0,3116.29,2,2
"569",569,44,1.63,60.34,22.71,"F","PósDoc","Exatas","não",0,3533.67,1,1
"570",570,29,1.41,51.39,25.85,"M","2º Grau","Biológicas","não",0,2639.46,3,2
"571",571,33,1.48,54.11,24.7,"F","Doutorado","Biológicas","não",0,2910.89,2,2
"572",572,23,1.32,47.91,27.5,"F","3º Grau","Humanas","sim",1,2291.41,1,0
"573",573,37,1.53,56.15,23.99,"M","Doutorado","Humanas","não",0,3114.97,2,0
"574",574,31,1.44,52.44,25.29,"M","3º Grau","Biológicas","sim",1,2743.52,2,2
"575",575,29,1.41,51.3,25.8,"F","1º Grau","Humanas","não",0,2630.02,1,0
"576",576,30,1.42,51.88,25.73,"M","3º Grau","Humanas","não",0,2688.01,2,0
"577",577,38,1.54,56.78,23.94,"M","PósDoc","Humanas","não",0,3177.8,0,0
"578",578,20,1.28,46.35,28.29,"F","2º Grau","Humanas","não",0,2135.01,1,0
"579",579,32,1.46,53.3,25,"M","1º Grau","Exatas","não",0,2829.8,0,1
"580",580,28,1.4,50.95,25.99,"M","Analfabeto","Humanas","sim",1,2594.51,1,0
"581",581,28,1.4,51.15,26.1,"F","1º Grau","Biológicas","sim",1,2615.15,0,2
"582",582,38,1.55,56.9,23.68,"M","Doutorado","Exatas","não",0,3189.85,0,1
"583",583,37,1.54,56.41,23.79,"M","1º Grau","Biológicas","não",0,3140.7,1,2
"584",584,34,1.49,54.57,24.58,"M","PósDoc","Exatas","não",0,2957.19,0,1
"585",585,39,1.55,57.15,23.79,"F","Mestrado","Exatas","não",0,3215.01,0,1
"586",586,31,1.44,52.59,25.36,"M","2º Grau","Exatas","não",0,2759.16,3,1
"587",587,21,1.3,46.91,27.76,"F","PósDoc","Humanas","não",0,2190.68,0,0
"588",588,43,1.62,59.62,22.72,"M","Mestrado","Biológicas","sim",1,3461.77,1,2
"589",589,33,1.48,54.08,24.69,"F","3º Grau","Biológicas","sim",1,2907.72,2,2
"590",590,32,1.46,53.54,25.12,"F","1º Grau","Humanas","não",0,2853.96,1,0
"591",591,36,1.52,55.63,24.08,"M","2º Grau","Biológicas","sim",1,3063.01,1,2
